review_id,review_text,sentiment_label,sentiment_score,identified_theme(s),date,bank
0,it's not working,neutral,0.0,App Performance & Stability Issues,2025-06-05,Bank of Abyssinia
1,"Hello, I’m facing a problem with the BOA Mobile app. Every time I enter my phone number and password, the app crashes and shows an error that says “BoaMobile closed because this app has a bug.” I tried updating, reinstalling, and clearing cache, but nothing worked. Please fix this bug in the next update. I really need access to my account. Thank you.",neutral,0.0333333333333333,App Performance & Stability Issues,2025-06-03,Bank of Abyssinia
2,exceptional,positive,0.6666666666666666,Uncategorized Feedback,2025-06-03,Bank of Abyssinia
3,BoA Mobile good bank,positive,0.7,Uncategorized Feedback,2025-06-02,Bank of Abyssinia
4,this is worest app 24/7 loading,neutral,0.0,Uncategorized Feedback,2025-06-01,Bank of Abyssinia
5,This App is not interest for Android phone Please update it .,neutral,0.0,Uncategorized Feedback,2025-06-01,Bank of Abyssinia
6,BoA system is confartable,neutral,0.0,Uncategorized Feedback,2025-06-01,Bank of Abyssinia
7,"this app, for me , is a waste of time. It doesn't work . I can't even long in, and it really piss me off. FIX THE PROBLEM",neutral,-0.0166666666666666,Uncategorized Feedback,2025-05-27,Bank of Abyssinia
8,Good service.,positive,0.7,Uncategorized Feedback,2025-05-25,Bank of Abyssinia
9,the app crush frequently,neutral,0.1,Uncategorized Feedback,2025-05-24,Bank of Abyssinia
10,good,positive,0.7,Uncategorized Feedback,2025-05-22,Bank of Abyssinia
11,You guys keeps getting worst,negative,-1.0,General Negative Feedback,2025-05-22,Bank of Abyssinia
12,good,positive,0.7,Uncategorized Feedback,2025-05-21,Bank of Abyssinia
13,"This app is a joke. It crashes more than it works, takes forever to load, and half the features are just decorative at this point. Can’t log in, can’t transfer money, can’t even check my balance without it bugging out. To the developer: Are you actually trying to make this work, or is this some kind of social experiment to test our patience? Did you build this in your sleep? Because it definitely looks like it. If this is your idea of a functional app, maybe consider a different career path🙏",positive,0.1380952380952381,App Performance & Stability Issues,2025-05-21,Bank of Abyssinia
14,BoA,neutral,0.0,Uncategorized Feedback,2025-05-20,Bank of Abyssinia
15,good,positive,0.7,Uncategorized Feedback,2025-05-20,Bank of Abyssinia
16,but not opening on android,neutral,0.0,Uncategorized Feedback,2025-05-19,Bank of Abyssinia
17,Worst App ever. Totally unreliable. And it didn't work at all for the last 4 months.,negative,-0.3333333333333333,General Negative Feedback; Positive User Experience & Features,2025-05-18,Bank of Abyssinia
18,amazing,positive,0.6000000000000001,Positive User Experience & Features,2025-05-18,Bank of Abyssinia
19,excellent app,positive,1.0,Positive User Experience & Features,2025-05-16,Bank of Abyssinia
20,excellent,positive,1.0,Positive User Experience & Features,2025-05-15,Bank of Abyssinia
21,ሞላዬ ከበደ,neutral,0.0,Uncategorized Feedback,2025-05-14,Bank of Abyssinia
22,"this app does no work on Samsung a51, it just gives a preview of the logo",neutral,0.0,Uncategorized Feedback,2025-05-11,Bank of Abyssinia
23,nice,positive,0.6,Uncategorized Feedback,2025-05-10,Bank of Abyssinia
24,"i entered incorrect security question by mistake boa app lock pin forever, why is there no other options? ?? i contacted different branchs more then 4times but they didn't able to solve this issue .",positive,0.265625,Uncategorized Feedback,2025-05-10,Bank of Abyssinia
25,Best app,positive,1.0,Uncategorized Feedback,2025-05-09,Bank of Abyssinia
26,liking this application good 👍,positive,0.7,Uncategorized Feedback,2025-05-07,Bank of Abyssinia
27,"This app future is good, but there is problems with apps to reset and activate it, which is difficult even to the branch staffs, and it takes too long times to active at the branch plus most of the time high expected failure of activation after process at the counter and OTP sent not work",neutral,0.0288888888888888,App Performance & Stability Issues,2025-05-06,Bank of Abyssinia
28,good,positive,0.7,Uncategorized Feedback,2025-05-06,Bank of Abyssinia
29,good,positive,0.7,Uncategorized Feedback,2025-05-02,Bank of Abyssinia
30,good,positive,0.7,Uncategorized Feedback,2025-04-30,Bank of Abyssinia
31,wow,neutral,0.1,Uncategorized Feedback,2025-04-28,Bank of Abyssinia
32,it's really good 👍,positive,0.7,Uncategorized Feedback,2025-04-23,Bank of Abyssinia
33,Bad app . it stuck when you open and noting WORKS.,negative,-0.3499999999999999,Neutral/Functional Feedback,2025-04-23,Bank of Abyssinia
34,"the app isn't working after it asked me the password it starts loading, but it doesn't open",neutral,0.0,Uncategorized Feedback,2025-04-20,Bank of Abyssinia
35,Best,positive,1.0,Uncategorized Feedback,2025-04-19,Bank of Abyssinia
36,It keeps showing this pop up to turn off developer options even tho it's off! I had to turn on and then off to make it work! This is a horrible experience and needs a fix asap! Plus kinda slow.,negative,-0.65,General Negative Feedback; Poor Customer Service,2025-04-19,Bank of Abyssinia
37,yideg,neutral,0.0,Uncategorized Feedback,2025-04-18,Bank of Abyssinia
38,አይከፍትም እኮ,neutral,0.0,Uncategorized Feedback,2025-04-17,Bank of Abyssinia
39,great boa,positive,0.8,Positive User Experience & Features,2025-04-10,Bank of Abyssinia
40,Best,positive,1.0,Uncategorized Feedback,2025-04-10,Bank of Abyssinia
41,boa of mobile backing,neutral,0.0,Uncategorized Feedback,2025-04-09,Bank of Abyssinia
42,nice,positive,0.6,Uncategorized Feedback,2025-04-09,Bank of Abyssinia
43,faster bank of Abissinya,neutral,0.0,Positive User Experience & Features,2025-04-08,Bank of Abyssinia
44,i would have given it a lower if it was possible because it crush so much and it take the bank so long to fix the bug,neutral,0.05,Uncategorized Feedback,2025-04-08,Bank of Abyssinia
45,it just doesn't work...so frustrating,negative,-0.4,General Negative Feedback,2025-04-07,Bank of Abyssinia
46,like,neutral,0.0,Uncategorized Feedback,2025-04-06,Bank of Abyssinia
47,it's not work correctly... you must have update it,neutral,0.0,App Performance & Stability Issues,2025-04-06,Bank of Abyssinia
48,"the app gets a considerable improvements like language , QR scanner and unlimited transfers survice. but BOA Please do alot on its fastness and convenient when we login and making a transactions.",neutral,0.1,Positive User Experience & Features,2025-04-04,Bank of Abyssinia
49,after i typed in my password it says successfully logged out ...and goes back to the first page,positive,0.3333333333333333,Uncategorized Feedback,2025-04-04,Bank of Abyssinia
50,good but they don't update enough don't add new things,positive,0.2787878787878787,Uncategorized Feedback,2025-04-04,Bank of Abyssinia
51,very good,positive,0.91,Uncategorized Feedback,2025-04-03,Bank of Abyssinia
52,thank you,neutral,0.0,Uncategorized Feedback,2025-04-02,Bank of Abyssinia
53,it doesn't work period z slowest mobile banking ever i would rather use *815#,neutral,0.0,Poor Customer Service,2025-04-01,Bank of Abyssinia
54,"after activated the application it not allowed to sign , automatically it is turn off In my phone, why ?",neutral,0.0,Uncategorized Feedback,2025-03-31,Bank of Abyssinia
55,good application,positive,0.7,Uncategorized Feedback,2025-03-30,Bank of Abyssinia
56,this version is not working for me I cannot even buy card. I cannot send money,neutral,0.0,App Performance & Stability Issues,2025-03-30,Bank of Abyssinia
57,"It can't actively on initialization, it says incorrect OTP getting the exact OTP",neutral,0.0583333333333333,Uncategorized Feedback,2025-03-29,Bank of Abyssinia
58,always problematic hardly works,negative,-0.2916666666666667,Neutral/Functional Feedback,2025-03-26,Bank of Abyssinia
59,considering the fact the bank is huge this app really bad you could do better,neutral,0.0666666666666667,Uncategorized Feedback,2025-03-25,Bank of Abyssinia
60,best app,positive,1.0,Uncategorized Feedback,2025-03-25,Bank of Abyssinia
61,very good,positive,0.91,Uncategorized Feedback,2025-03-25,Bank of Abyssinia
62,"worst app and Bank ever u be ashamed, scammer",negative,-1.0,General Negative Feedback,2025-03-24,Bank of Abyssinia
63,great BoA,positive,0.8,Positive User Experience & Features,2025-03-22,Bank of Abyssinia
64,best,positive,1.0,Uncategorized Feedback,2025-03-21,Bank of Abyssinia
65,i have went to the bank so many times because i couldn't make any transaction i can only see my balance nothing else so what is the point of having mobile banking if i can't make any transaction with it please work in that,positive,0.25,Uncategorized Feedback,2025-03-21,Bank of Abyssinia
66,good,positive,0.7,Uncategorized Feedback,2025-03-21,Bank of Abyssinia
67,good,positive,0.7,Uncategorized Feedback,2025-03-19,Bank of Abyssinia
68,there is no speed,neutral,0.0,Uncategorized Feedback,2025-03-19,Bank of Abyssinia
69,"For anyone who wants to download it, just don't!!!",positive,0.390625,Uncategorized Feedback,2025-03-19,Bank of Abyssinia
70,wonderful,positive,1.0,Uncategorized Feedback,2025-03-19,Bank of Abyssinia
71,all worck,neutral,0.0,Uncategorized Feedback,2025-03-19,Bank of Abyssinia
72,Best app,positive,1.0,Uncategorized Feedback,2025-03-17,Bank of Abyssinia
73,Loved it,positive,0.7,Uncategorized Feedback,2025-03-14,Bank of Abyssinia
74,Wow,neutral,0.1,Uncategorized Feedback,2025-03-14,Bank of Abyssinia
75,"Edit: New bug, app not letting me type in my otp codes. Shameful Why does this app not allow me to use it while having developer options on? Did y'all consider that I might, perhaps, be an actual developer? Why am I expected to toggle the option on and off just to bank (restarting my phone when I do)? Why is the message labled as somthing that will ""smoothen"" the experience? This is like the most ""security consultant"" thing to implement in an app. Please invest in actual security, not this mess.",neutral,0.0602272727272727,Positive User Experience & Features,2025-03-12,Bank of Abyssinia
76,Improved to be the best,positive,1.0,Uncategorized Feedback,2025-03-11,Bank of Abyssinia
77,BoA,neutral,0.0,Uncategorized Feedback,2025-03-11,Bank of Abyssinia
78,"Decent, but there problems sometimes it says error When i transfer money but infact it transferred because of this bug i transferred 2 times instead of 1 and also we can't transfer money to others telebirr acc we only can to our self BOE Dev fix this !!!",neutral,0.0833333333333333,Neutral/Functional Feedback,2025-03-11,Bank of Abyssinia
79,BoA Greqt Ethiopian bank.,neutral,0.0,Uncategorized Feedback,2025-03-11,Bank of Abyssinia
80,"The bug is still there,the app crashes every time i try to log in, especially in old phones like my Galaxy A32",positive,0.2,App Performance & Stability Issues,2025-03-10,Bank of Abyssinia
81,Almost better compared to cbe where it is not qualified for,positive,0.5,Uncategorized Feedback,2025-03-09,Bank of Abyssinia
82,what awesome apps. it is very simple to use and more much important apps.,positive,0.475,Uncategorized Feedback,2025-03-09,Bank of Abyssinia
83,Wonderfull app,neutral,0.0,Uncategorized Feedback,2025-03-08,Bank of Abyssinia
84,i can't use this app why?,neutral,0.0,Uncategorized Feedback,2025-03-07,Bank of Abyssinia
85,Worst mobile banking app I ever experienced I was blaming other apps but comparing with this they're too much better!!!! It clashes it takes much longer time to login while loading in short it's a complete of trash,positive,0.1392857142857143,General Negative Feedback,2025-03-06,Bank of Abyssinia
86,Wow,neutral,0.1,Uncategorized Feedback,2025-03-05,Bank of Abyssinia
87,bro the worst app made by human kind!! as a software engineer it make me so sad seeing enterprise as big as BOA make apps like this. it is a disgrace for our country!!,negative,-0.1125,General Negative Feedback,2025-03-05,Bank of Abyssinia
88,AGA B Girja Miss language of admin Afaan oromo & other Itoophiyaa languages,negative,-0.125,Uncategorized Feedback,2025-03-04,Bank of Abyssinia
89,Good app,positive,0.7,Uncategorized Feedback,2025-03-03,Bank of Abyssinia
90,"I downloaded the app for the first time while reading other customers reviews and as soon as i installed and opened the app it closes back automatically, what unserious bank, now i uninstalled the app immediately",neutral,0.0416666666666666,Uncategorized Feedback,2025-03-03,Bank of Abyssinia
91,It has good features but sometimes it doesn't work...0,positive,0.7,Uncategorized Feedback,2025-03-02,Bank of Abyssinia
92,Very poor proformance,negative,-0.52,Uncategorized Feedback,2025-03-01,Bank of Abyssinia
93,It's not opening. Really frustrating,negative,-0.4,General Negative Feedback,2025-03-01,Bank of Abyssinia
94,Verry Amazing App from all IB,positive,0.6000000000000001,Positive User Experience & Features,2025-03-01,Bank of Abyssinia
95,Not working on this days,neutral,0.0,App Performance & Stability Issues,2025-02-26,Bank of Abyssinia
96,Thank you BoA,neutral,0.0,Uncategorized Feedback,2025-02-23,Bank of Abyssinia
97,best banking app in the wworld,positive,1.0,Uncategorized Feedback,2025-02-22,Bank of Abyssinia
98,Nice app and it's easy to use,positive,0.5166666666666666,Positive User Experience & Features,2025-02-21,Bank of Abyssinia
99,"please add language in the apps setting(amharic afan oromo, tigniya,and others) sometimes bank to bank transfer is not available through time and even if if it is available not reachable…it is serious issue!",neutral,-0.0722222222222222,Uncategorized Feedback,2025-02-15,Bank of Abyssinia
100,This is help full i like ittttt,positive,0.35,Uncategorized Feedback,2025-02-14,Bank of Abyssinia
101,The is not functional at all?,neutral,0.0,Neutral/Functional Feedback,2025-02-12,Bank of Abyssinia
102,Best bank,positive,1.0,Uncategorized Feedback,2025-02-08,Bank of Abyssinia
103,Make it easy and convienient to use and perfect for all to high prefrence and choice.,positive,0.5311111111111111,Positive User Experience & Features,2025-02-07,Bank of Abyssinia
104,good,positive,0.7,Uncategorized Feedback,2025-02-05,Bank of Abyssinia
105,🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹👍👍👍👍👍👍👍,neutral,0.0,Uncategorized Feedback,2025-02-04,Bank of Abyssinia
106,I have been using this app for two years.It is amazing.,positive,0.6000000000000001,Positive User Experience & Features,2025-02-01,Bank of Abyssinia
107,Good 👍,positive,0.7,Uncategorized Feedback,2025-01-31,Bank of Abyssinia
108,Sad experience,negative,-0.5,Uncategorized Feedback,2025-01-30,Bank of Abyssinia
109,Always do update and that is annoying,negative,-0.8,General Negative Feedback,2025-01-27,Bank of Abyssinia
110,"Best app, somehow waiting a few minutes",positive,0.4,Uncategorized Feedback,2025-01-23,Bank of Abyssinia
111,I can't dijitalize my atm in the apollo app on my phone,neutral,0.0,Uncategorized Feedback,2025-01-22,Bank of Abyssinia
112,Whenever I try to sign in app close please fixed it out,neutral,0.1,Uncategorized Feedback,2025-01-21,Bank of Abyssinia
113,Beter,neutral,0.0,Uncategorized Feedback,2025-01-21,Bank of Abyssinia
114,Boa,neutral,0.0,Uncategorized Feedback,2025-01-18,Bank of Abyssinia
115,በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ It's not App it's very slow ehhhh. Why don't you upgrade the app???? It's always zero,negative,-0.39,Poor Customer Service,2025-01-18,Bank of Abyssinia
116,Aadan Axmed Barkhadle,neutral,0.0,Uncategorized Feedback,2025-01-17,Bank of Abyssinia
117,😡😡😡🤬🤬🤬,neutral,0.0,Uncategorized Feedback,2025-01-16,Bank of Abyssinia
118,Horrible customer service and app crashes Horrible!!,negative,-1.0,App Performance & Stability Issues; General Negative Feedback,2025-01-15,Bank of Abyssinia
119,I love it,positive,0.5,Uncategorized Feedback,2025-01-14,Bank of Abyssinia
120,Best,positive,1.0,Uncategorized Feedback,2025-01-14,Bank of Abyssinia
121,It keeps asking me to turn off developer mode even when dev mode is off. Couldn't use it.,neutral,0.0,Uncategorized Feedback,2025-01-13,Bank of Abyssinia
122,Good🙏,neutral,0.0,Uncategorized Feedback,2025-01-12,Bank of Abyssinia
123,Like to much,positive,0.2,Uncategorized Feedback,2025-01-11,Bank of Abyssinia
124,Thank you,neutral,0.0,Uncategorized Feedback,2025-01-10,Bank of Abyssinia
125,Perfect,positive,1.0,Positive User Experience & Features,2025-01-09,Bank of Abyssinia
126,The best of best,positive,1.0,Uncategorized Feedback,2025-01-09,Bank of Abyssinia
127,I was using this app for long time it amazing user friendly UI but the i can't found for get pin button in the app,positive,0.3083333333333333,Excellent Customer Service; Positive User Experience & Features,2025-01-07,Bank of Abyssinia
128,Boa,neutral,0.0,Uncategorized Feedback,2025-01-06,Bank of Abyssinia
129,Great 👍,positive,0.8,Positive User Experience & Features,2025-01-04,Bank of Abyssinia
130,Fast and suitable for the customers.,positive,0.375,Positive User Experience & Features,2025-01-04,Bank of Abyssinia
131,Good 👍,positive,0.7,Uncategorized Feedback,2025-01-03,Bank of Abyssinia
132,Good app and helpful,positive,0.7,Excellent Customer Service,2025-01-03,Bank of Abyssinia
133,"I will give only one star, because it faced with multiple of problems. 1. The app is not as fast as the other banks App, for e.g like CBE 2. The App asks repeatedly to switch off developer options, even if it is switched off. 3. Bank of Abyssinia's services are interesting, but they ignored the issues on the App service. 4. Most customers gave a complain on the App, but no one accept their complain to fix the issue. 5. Lastly, I will not recommend the App unless the issue has been solved ASAP!!",positive,0.1535714285714285,Poor Customer Service; Positive User Experience & Features,2025-01-03,Bank of Abyssinia
134,By assessing this you can tell Abyssinia bank has no idea what mobile banking is ?,neutral,0.0,Uncategorized Feedback,2025-01-02,Bank of Abyssinia
135,It doesn't work at all.,neutral,0.0,Uncategorized Feedback,2025-01-02,Bank of Abyssinia
136,this app is not available,negative,-0.2,Uncategorized Feedback,2025-01-02,Bank of Abyssinia
137,Best,positive,1.0,Uncategorized Feedback,2025-01-01,Bank of Abyssinia
138,Wow what amazing,positive,0.35,Positive User Experience & Features,2024-12-30,Bank of Abyssinia
139,love it,positive,0.5,Uncategorized Feedback,2024-12-30,Bank of Abyssinia
140,በጣም መሻሻል አለበት....... ለ ባንኩ ማይመጥን መተግበርያ ነው ::,neutral,0.0,Uncategorized Feedback,2024-12-30,Bank of Abyssinia
141,Lemn embi yilal??,neutral,0.0,Uncategorized Feedback,2024-12-30,Bank of Abyssinia
142,Good,positive,0.7,Uncategorized Feedback,2024-12-30,Bank of Abyssinia
143,It's useless app downgraded.,negative,-0.5,Uncategorized Feedback,2024-12-29,Bank of Abyssinia
144,Why is not letting me access my account. The whole point of this app is for me to gey access to my account without physically being at the bank. I would give it a zero but a one will suffice to get my point accross.,neutral,0.1,Uncategorized Feedback,2024-12-27,Bank of Abyssinia
145,Nice,positive,0.6,Uncategorized Feedback,2024-12-26,Bank of Abyssinia
146,When are you going to get rid of this and have a real app that works? By far the worst mobile banking app.,negative,-0.2333333333333333,General Negative Feedback,2024-12-24,Bank of Abyssinia
147,አይሰራም ሼም ነው፤,neutral,0.0,Uncategorized Feedback,2024-12-23,Bank of Abyssinia
148,Not that much bad,negative,-0.6999999999999998,Uncategorized Feedback,2024-12-22,Bank of Abyssinia
149,Fine,positive,0.4166666666666667,Neutral/Functional Feedback,2024-12-21,Bank of Abyssinia
150,The dirtiest application ever seen...,neutral,0.0,Uncategorized Feedback,2024-12-20,Bank of Abyssinia
151,Nic ap,neutral,0.0,Uncategorized Feedback,2024-12-19,Bank of Abyssinia
152,The forest app ever,neutral,0.0,Uncategorized Feedback,2024-12-19,Bank of Abyssinia
153,"I love BoA more than anyone but they are cursed when it comed to mobile banking. Even though this ine is hetter it still s*cks! It will ask me to turn off developer options other wise it won't work! I use CBE, Awash birr, tekebirr, Dashen bank and others but non of them asked me this, why only BoA? Please improve your mobile banking, be competitive!",positive,0.375,Uncategorized Feedback,2024-12-19,Bank of Abyssinia
154,Bank of abissena,neutral,0.0,Uncategorized Feedback,2024-12-17,Bank of Abyssinia
155,Good,positive,0.7,Uncategorized Feedback,2024-12-16,Bank of Abyssinia
156,"Easy and sooo simple to use it, also its easy to stole someones money using the app",positive,0.2888888888888889,Uncategorized Feedback,2024-12-16,Bank of Abyssinia
157,GOOD,positive,0.7,Uncategorized Feedback,2024-12-15,Bank of Abyssinia
158,The worst banking app ever. Never works!,negative,-1.0,General Negative Feedback,2024-12-14,Bank of Abyssinia
159,Poorly functioning app,negative,-0.4,Uncategorized Feedback,2024-12-13,Bank of Abyssinia
160,Very nice,positive,0.78,Uncategorized Feedback,2024-12-13,Bank of Abyssinia
161,Your system is the worst you should do better😡😡😡😡😡😡,negative,-1.0,General Negative Feedback,2024-12-11,Bank of Abyssinia
162,It has been a while since you guys started giving the mobile app service but still couldn't get it to work. I'm sure you know that it doesn't work already but not sure if you're lazy or incompetent to fix it. You are losing business because of this. Complacency will have consequences.,neutral,-0.0875,Uncategorized Feedback,2024-12-10,Bank of Abyssinia
163,"This is the best app; many features are awesome, but it should work without the need to turn off the developer options. I'm tired of having to constantly switch the developer options off and on. I've been expressing my struggles about this. I have precious settings enabled in the developer options, and to open the App Boa app, I have to turn them off. Please help us, Abyssinia Bank. I hope you can provide an update soon.",positive,0.3714285714285714,Uncategorized Feedback,2024-12-08,Bank of Abyssinia
164,"I’m giving this app one star because there are no options below that. My experience has been incredibly frustrating due to the extremely long loading times, and the app even closes automatically at times. People choose mobile banking for its convenience, but this app is far too time-consuming, making it the worst I’ve used. I hope improvements are made to enhance the user experience.",negative,-0.295,General Negative Feedback,2024-12-07,Bank of Abyssinia
165,Nice,positive,0.6,Uncategorized Feedback,2024-12-07,Bank of Abyssinia
166,Very unprofessional and mischievous bank in my opinion. I have had several occasions but recently I used Abyssinia Card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but I learned yesterday that since it has been 3 months the bank has decided to include it in their income. How absurd. If you can avoid this bank.,neutral,-0.06,Excellent Customer Service,2024-12-06,Bank of Abyssinia
167,It doesn't work on my 2 devices A05 and A34 😡,neutral,0.0,Uncategorized Feedback,2024-12-02,Bank of Abyssinia
